,home_player,home_RBI,away_team,games_played,home_AB,home_BB,home_K
6250,Caleb Durbin,0.0,HOU,1,3.0,1.0,0.0
6251,Vinny Capra,0.0,HOU,1,4.0,0.0,0.0
6252,Joey Ortiz,0.0,HOU,1,4.0,0.0,1.0
6253,,5.0,HOU,1,33.0,3.0,8.0
6254,Ian Happ,3.0,SFG,1,3.0,0.0,0.0
6255,Vidal Brujan,0.0,SFG,1,1.0,0.0,0.0
6256,Kyle Tucker,0.0,SFG,1,4.0,1.0,1.0
6257,Seiya Suzuki,2.0,SFG,1,5.0,0.0,0.0
6258,Michael Busch,0.0,SFG,1,3.0,1.0,2.0
6259,Carson Kelly,1.0,SFG,1,4.0,0.0,1.0
6260,Pete Crow-Armstrong,0.0,SFG,1,4.0,0.0,1.0
6261,Nico Hoerner,0.0,SFG,1,4.0,0.0,0.0
6262,Dansby Swanson,2.0,SFG,1,4.0,0.0,0.0
6263,Nicky Lopez,1.0,SFG,1,3.0,1.0,0.0
6264,,9.0,SFG,1,35.0,3.0,5.0
6265,Lars Nootbaar,0.0,PIT,1,4.0,1.0,1.0
6266,Alec Burleson,1.0,PIT,1,4.0,0.0,0.0
6267,Brendan Donovan,0.0,PIT,1,4.0,0.0,0.0
6268,Nolan Arenado,0.0,PIT,1,3.0,1.0,0.0
6269,Willson Contreras,2.0,PIT,1,4.0,0.0,0.0
6270,Nolan Gorman,0.0,PIT,1,3.0,1.0,0.0
6271,Pedro Pages,0.0,PIT,1,3.0,0.0,0.0
6272,Victor Scott II,0.0,PIT,1,4.0,0.0,2.0
6273,Jose Barrero,3.0,PIT,1,4.0,0.0,2.0
6274,,6.0,PIT,1,33.0,3.0,5.0
6275,,,PIT,1,,,
6276,Corbin Carroll,1.0,NYM,1,4.0,1.0,1.0
6277,Ketel Marte,0.0,NYM,1,3.0,1.0,1.0
6278,Pavin Smith,0.0,NYM,1,3.0,1.0,2.0
6279,Josh Naylor,1.0,NYM,1,4.0,0.0,0.0
6280,Eugenio Suarez,2.0,NYM,1,4.0,0.0,1.0
6281,Gabriel Moreno,0.0,NYM,1,4.0,0.0,2.0
6282,Lourdes Gurriel Jr.,0.0,NYM,1,4.0,0.0,1.0
6283,Alek Thomas,0.0,NYM,1,4.0,0.0,1.0
6284,Geraldo Perdomo,0.0,NYM,1,3.0,1.0,1.0
6285,,4.0,LAA,1,33.0,4.0,10.0
6286,,,LAA,1,,,
6287,Lawrence Butler,1.0,SEA,1,6.0,0.0,1.0
6288,Brent Rooker,0.0,SEA,1,5.0,0.0,1.0
6289,Tyler Soderstrom,0.0,SEA,1,5.0,0.0,2.0
6290,Miguel Andujar,1.0,SEA,1,3.0,0.0,0.0
6291,Max Schuemann,0.0,SEA,1,0.0,0.0,0.0
6292,Seth Brown,0.0,SEA,1,1.0,0.0,0.0
6293,Gio Urshela,0.0,SEA,1,0.0,0.0,0.0
6294,Shea Langeliers,2.0,SEA,1,3.0,2.0,0.0
6295,JJ Bleday,0.0,SEA,1,4.0,2.0,1.0
6296,Jacob Wilson,3.0,SEA,1,6.0,0.0,0.0
6297,Nick Kurtz,0.0,SEA,1,4.0,1.0,0.0
6298,Luis Urias,0.0,SEA,1,4.0,0.0,0.0
6299,,7.0,SEA,1,41.0,5.0,5.0
6300,,,SEA,1,,,
6301,CJ Abrams,0.0,CLE,1,4.0,1.0,1.0
6302,Alex Call,1.0,CLE,1,4.0,1.0,1.0
6303,James Wood,2.0,CLE,1,4.0,1.0,1.0
6304,Nathaniel Lowe,1.0,CLE,1,5.0,0.0,1.0
6305,Keibert Ruiz,1.0,CLE,1,4.0,0.0,0.0
6306,Luis Garcia Jr.,0.0,CLE,1,3.0,1.0,2.0
6307,Dylan Crews,1.0,CLE,1,4.0,0.0,1.0
6308,Jose Tena,2.0,CLE,1,4.0,0.0,1.0
6309,Jacob Young,2.0,CLE,1,3.0,1.0,0.0
6310,,10.0,CLE,1,35.0,5.0,8.0
6311,,,CLE,1,,,
6312,,,CLE,1,,,
6313,Xavier Edwards,0.0,LAD,1,4.0,1.0,2.0
6314,Kyle Stowers,0.0,LAD,1,3.0,1.0,3.0
6315,Agustin Ramirez,0.0,LAD,1,4.0,1.0,2.0
6316,Juan Soto,1.0,LAD,1,5.0,0.0,1.0
6317,Connor Norby,1.0,LAD,1,3.0,1.0,1.0
6318,Matt Mervis,0.0,LAD,1,3.0,0.0,2.0
6319,Matt Mervis,0.0,ATH,1,3.0,0.0,2.0
6320,Eric Wagaman,0.0,LAD,1,1.0,0.0,0.0
6321,Dane Myers,1.0,LAD,1,4.0,0.0,1.0
6322,Ronny Simon,0.0,LAD,1,2.0,0.0,1.0
6323,Javier Sanoja,0.0,BAL,1,1.0,1.0,0.0
6324,Liam Hicks,2.0,LAD,1,2.0,0.0,0.0
6325,Nick Fortes,0.0,LAD,1,2.0,0.0,1.0
6326,,5.0,LAD,1,34.0,5.0,14.0
6327,Jarren Duran,0.0,TEX,1,4.0,0.0,3.0
6328,Rafael Devers,0.0,TEX,1,3.0,1.0,2.0
6329,Alex Bregman,0.0,TEX,1,4.0,0.0,1.0
6330,Kristian Campbell,1.0,TEX,1,4.0,0.0,2.0
6331,Wilyer Abreu,0.0,TEX,1,4.0,0.0,0.0
6332,Trevor Story,0.0,TEX,1,4.0,0.0,3.0
6333,Abraham Toro,0.0,TEX,1,3.0,0.0,0.0
6334,Carlos Narvaez,0.0,TEX,1,3.0,0.0,1.0
6335,Ceddanne Rafaela,0.0,TEX,1,3.0,0.0,0.0
6336,,1.0,SFG,1,32.0,1.0,12.0
6337,,,SFG,1,,,
6338,Chandler Simpson,1.0,PHI,1,3.0,0.0,0.0
6339,Brandon Lowe,0.0,PHI,1,4.0,0.0,1.0
6340,Yandy Diaz,2.0,PHI,1,2.0,0.0,0.0
6341,Christopher Morel,0.0,PHI,1,2.0,0.0,1.0
6342,Jonathan Aranda,0.0,PHI,1,3.0,1.0,2.0
6343,Kameron Misner,0.0,PHI,1,4.0,0.0,3.0
6344,Junior Caminero,1.0,PHI,1,3.0,0.0,0.0
6345,Travis Jankowski,0.0,PHI,1,2.0,1.0,1.0
6346,Curtis Mead,0.0,PHI,1,1.0,0.0,1.0
6347,Ben Rortvedt,0.0,PHI,1,3.0,0.0,1.0
6348,Taylor Walls,0.0,PHI,1,3.0,0.0,2.0
6349,,4.0,PHI,1,30.0,2.0,12.0
6350,Trent Grisham,1.0,SDP,1,4.0,1.0,1.0
6351,Ben Rice,2.0,SDP,1,4.0,0.0,0.0
6352,Oswald Peraza,0.0,SDP,1,1.0,0.0,0.0
6353,Aaron Judge,1.0,SDP,1,3.0,1.0,0.0
6354,Pablo Reyes,0.0,SDP,1,0.0,0.0,0.0
6355,Cody Bellinger,1.0,SDP,1,3.0,1.0,0.0
6356,Jasson Dominguez,0.0,SDP,1,3.0,1.0,0.0
6357,Anthony Volpe,1.0,SDP,1,4.0,0.0,1.0
6358,Austin Wells,5.0,SDP,1,4.0,0.0,0.0
6359,Oswaldo Cabrera,0.0,SDP,1,4.0,0.0,0.0
6360,Jorbit Vivas,0.0,SDP,1,2.0,0.0,0.0
6361,Paul Goldschmidt,0.0,SDP,1,1.0,1.0,0.0
6362,,11.0,SDP,1,33.0,5.0,2.0
6363,CJ Abrams,0.0,CLE,1,0.0,3.0,0.0
6364,Nasim Nunez,0.0,CLE,1,1.0,0.0,0.0
6365,James Wood,0.0,CLE,1,4.0,0.0,2.0
6366,Nathaniel Lowe,0.0,CLE,1,4.0,0.0,1.0
6367,Josh Bell,0.0,CLE,1,4.0,0.0,1.0
6368,Luis Garcia Jr.,0.0,CLE,1,3.0,0.0,0.0
6369,Dylan Crews,0.0,CLE,1,3.0,0.0,2.0
6370,Jose Tena,0.0,CLE,1,3.0,0.0,0.0
6371,Riley Adams,1.0,CLE,1,3.0,0.0,0.0
6372,Jacob Young,0.0,CLE,1,3.0,0.0,1.0
6373,,1.0,CLE,1,28.0,3.0,7.0
6374,Alex Verdugo,0.0,CIN,1,5.0,0.0,1.0
6375,Austin Riley,0.0,CIN,1,4.0,1.0,2.0
6376,Marcell Ozuna,1.0,CIN,1,5.0,0.0,1.0
6377,Matt Olson,0.0,CIN,1,4.0,0.0,2.0
6378,Ozzie Albies,0.0,CIN,1,3.0,1.0,1.0
6379,Sean Murphy,0.0,CIN,1,3.0,1.0,1.0
6380,Stuart Fairchild,0.0,CIN,1,0.0,0.0,0.0
6381,Orlando Arcia,0.0,CIN,1,0.0,0.0,0.0
6382,Eli White,0.0,CIN,1,4.0,0.0,2.0
6383,Michael Harris II,1.0,CIN,1,4.0,0.0,2.0
6384,Nick Allen,0.0,CIN,1,2.0,1.0,0.0
6385,Drake Baldwin,0.0,CIN,1,1.0,0.0,0.0
6386,,2.0,CIN,1,35.0,4.0,12.0
6387,Byron Buxton,4.0,BAL,1,4.0,0.0,2.0
6388,Ryan Jeffers,2.0,BAL,1,4.0,0.0,1.0
6389,Ty France,0.0,BAL,1,4.0,0.0,0.0
6390,Carlos Correa,3.0,BAL,1,4.0,0.0,1.0
6391,Royce Lewis,0.0,BAL,1,4.0,0.0,0.0
6392,Brooks Lee,0.0,BAL,1,4.0,0.0,0.0
6393,Jonah Bride,0.0,BAL,1,4.0,0.0,0.0
6394,Trevor Larnach,0.0,BAL,1,4.0,0.0,1.0
6395,Willi Castro,0.0,BAL,1,3.0,1.0,2.0
6396,,9.0,BAL,1,35.0,1.0,7.0
6397,Jonathan India,1.0,CHW,1,5.0,0.0,2.0
6398,Bobby Witt Jr.,1.0,CHW,1,5.0,0.0,0.0
6399,Vinnie Pasquantino,0.0,CHW,1,3.0,1.0,0.0
6400,Salvador Perez,1.0,CHW,1,3.0,0.0,1.0
6401,Hunter Renfroe,0.0,CHW,1,0.0,0.0,0.0
6402,Maikel Garcia,0.0,CHW,1,3.0,1.0,0.0
6403,Cavan Biggio,0.0,CHW,1,2.0,1.0,0.0
6404,Mark Canha,0.0,CHW,1,0.0,1.0,0.0
6405,Drew Waters,0.0,CHW,1,3.0,1.0,0.0
6406,Freddy Fermin,0.0,CHW,1,4.0,0.0,0.0
6407,Kyle Isbel,1.0,PHI,1,3.0,0.0,0.0
6408,,4.0,CHW,1,31.0,5.0,3.0
6409,,,CHW,1,,,
6410,Jackson Chourio,0.0,HOU,1,4.0,0.0,0.0
6411,Brice Turang,0.0,HOU,1,2.0,2.0,0.0
6412,Willson Contreras,0.0,HOU,1,3.0,1.0,2.0
6413,Christian Yelich,0.0,HOU,1,4.0,0.0,3.0
6414,Rhys Hoskins,2.0,HOU,1,4.0,0.0,1.0
6415,Jake Bauers,2.0,TBR,1,2.0,0.0,0.0
6416,Daz Cameron,0.0,HOU,1,2.0,0.0,2.0
6417,Isaac Collins,0.0,HOU,1,3.0,1.0,2.0
6418,Caleb Durbin,0.0,HOU,1,2.0,0.0,0.0
6419,Joey Ortiz,0.0,HOU,1,3.0,0.0,0.0
6420,,4.0,HOU,1,29.0,4.0,10.0
6421,Ian Happ,0.0,SFG,1,4.0,1.0,4.0
6422,Kyle Tucker,1.0,SFG,1,4.0,1.0,0.0
6423,Seiya Suzuki,0.0,SFG,1,5.0,0.0,2.0
6424,Michael Busch,0.0,SFG,1,4.0,1.0,2.0
6425,Nico Hoerner,0.0,SFG,1,5.0,0.0,0.0
6426,Pete Crow-Armstrong,0.0,SFG,1,4.0,1.0,1.0
6427,Dansby Swanson,0.0,SFG,1,4.0,1.0,1.0
6428,Miguel Amaya,2.0,SFG,1,3.0,0.0,1.0
6429,Carson Kelly,0.0,SFG,1,1.0,1.0,1.0
6430,Jon Berti,1.0,SFG,1,3.0,0.0,0.0
6431,Justin Turner,1.0,SFG,1,1.0,0.0,0.0
6432,Vidal Brujan,0.0,SFG,1,0.0,0.0,0.0
6433,Nicky Lopez,0.0,SFG,1,1.0,0.0,0.0
6434,,5.0,SFG,1,39.0,6.0,12.0
6435,Lars Nootbaar,0.0,PIT,1,3.0,1.0,1.0
6436,Masyn Winn,0.0,PIT,1,4.0,0.0,1.0
6437,Brendan Donovan,0.0,PIT,1,4.0,0.0,0.0
6438,Nolan Arenado,0.0,PIT,1,4.0,0.0,3.0
6439,Willson Contreras,0.0,PIT,1,1.0,2.0,0.0
6440,Alec Burleson,2.0,PIT,1,3.0,0.0,1.0
6441,Yohel Pozo,0.0,PIT,1,3.0,0.0,0.0
6442,Jordan Walker,0.0,PIT,1,2.0,1.0,1.0
6443,Victor Scott II,0.0,PIT,1,3.0,0.0,1.0
6444,,2.0,PIT,1,27.0,4.0,8.0
6445,,,PIT,1,,,
6446,,,PIT,1,,,
6447,,,PIT,1,,,
6448,Zach Neto,0.0,TOR,1,3.0,1.0,1.0
6449,Nolan Schanuel,0.0,TOR,1,3.0,0.0,0.0
6450,Jorge Soler,0.0,TOR,1,4.0,0.0,1.0
6451,Taylor Ward,2.0,TOR,1,3.0,1.0,1.0
6452,Logan O'Hoppe,1.0,TOR,1,4.0,0.0,1.0
6453,Yoan Moncada,3.0,TOR,1,4.0,0.0,0.0
6454,Luis Rengifo,0.0,TOR,1,4.0,0.0,1.0
6455,Gustavo Campero,0.0,TOR,1,1.0,1.0,0.0
6456,Jo Adell,1.0,TOR,1,2.0,0.0,0.0
6457,Kyren Paris,0.0,TOR,1,4.0,0.0,1.0
6458,,7.0,TOR,1,32.0,3.0,6.0
6459,Ketel Marte,0.0,NYM,1,5.0,0.0,2.0
6460,Corbin Carroll,0.0,NYM,1,3.0,1.0,1.0
6461,Randal Grichuk,0.0,NYM,1,3.0,0.0,1.0
6462,Pavin Smith,0.0,NYM,1,1.0,0.0,0.0
6463,Eugenio Suarez,0.0,NYM,1,3.0,1.0,0.0
6464,Josh Naylor,2.0,NYM,1,1.0,1.0,0.0
6465,Lourdes Gurriel Jr.,2.0,NYM,1,4.0,0.0,0.0
6466,Geraldo Perdomo,1.0,NYM,1,3.0,1.0,0.0
6467,Garrett Hampson,0.0,LAA,1,2.0,0.0,1.0
6468,Alek Thomas,0.0,LAA,1,1.0,0.0,0.0
6469,Jose Herrera,0.0,LAA,1,3.0,1.0,1.0
6470,,5.0,LAA,1,29.0,5.0,6.0
6471,Lawrence Butler,0.0,SEA,1,5.0,0.0,2.0
6472,Brent Rooker,1.0,SEA,1,4.0,1.0,0.0
6473,Tyler Soderstrom,0.0,SEA,1,5.0,0.0,1.0
6474,Miguel Andujar,2.0,SEA,1,4.0,0.0,0.0
6475,Max Schuemann,0.0,SEA,1,0.0,0.0,0.0
6476,Seth Brown,0.0,SEA,1,1.0,0.0,0.0
6477,Shea Langeliers,0.0,SEA,1,4.0,0.0,0.0
6478,JJ Bleday,0.0,SEA,1,4.0,0.0,2.0
6479,Jacob Wilson,0.0,SEA,1,3.0,1.0,0.0
6480,Nick Kurtz,0.0,SEA,1,2.0,2.0,1.0
6481,Luis Urias,0.0,SEA,1,3.0,0.0,1.0
6482,,3.0,SEA,1,35.0,4.0,7.0
6483,,,SEA,1,,,
6484,CJ Abrams,1.0,CLE,1,6.0,0.0,0.0
6485,Amed Rosario,2.0,CLE,1,5.0,1.0,1.0
6486,James Wood,0.0,CLE,1,6.0,0.0,2.0
6487,Nathaniel Lowe,0.0,CLE,1,2.0,3.0,1.0
6488,Alex Call,1.0,CLE,1,4.0,1.0,0.0
6489,Keibert Ruiz,0.0,CLE,1,4.0,1.0,1.0
6490,Luis Garcia Jr.,1.0,CLE,1,2.0,1.0,0.0
6491,Dylan Crews,0.0,CLE,1,4.0,0.0,0.0
6492,Jacob Young,1.0,CLE,1,5.0,0.0,1.0
6493,,6.0,CLE,1,38.0,7.0,6.0
6494,,,CLE,1,,,
6495,Jackson Chourio,0.0,HOU,1,3.0,1.0,2.0
6496,Isaac Collins,0.0,HOU,1,2.0,2.0,1.0
6497,Christian Yelich,0.0,HOU,1,4.0,0.0,1.0
6498,Rhys Hoskins,0.0,HOU,1,4.0,0.0,0.0
6499,Daz Cameron,0.0,TBR,1,4.0,0.0,2.0
6500,Caleb Durbin,0.0,HOU,1,3.0,0.0,1.0
6501,Vinny Capra,0.0,HOU,1,4.0,0.0,1.0
6502,Eric Haase,1.0,HOU,1,3.0,0.0,1.0
6503,Joey Ortiz,0.0,HOU,1,3.0,0.0,0.0
6504,,1.0,HOU,1,30.0,3.0,9.0
6505,,,HOU,1,,,
6506,Lars Nootbaar,1.0,PIT,1,4.0,0.0,0.0
6507,Masyn Winn,2.0,PIT,1,4.0,0.0,0.0
6508,Brendan Donovan,0.0,PIT,1,4.0,0.0,0.0
6509,Willson Contreras,0.0,PIT,1,3.0,1.0,2.0
6510,Alec Burleson,0.0,PIT,1,3.0,0.0,1.0
6511,Luken Baker,0.0,PIT,1,1.0,0.0,0.0
6512,Nolan Gorman,0.0,PIT,1,3.0,1.0,2.0
6513,Jordan Walker,2.0,PIT,1,4.0,0.0,2.0
6514,Pedro Pages,0.0,PIT,1,4.0,0.0,2.0
6515,Victor Scott II,0.0,PIT,1,2.0,1.0,0.0
6516,,5.0,PIT,1,32.0,3.0,9.0
6517,Ian Happ,0.0,SFG,1,3.0,1.0,1.0
6518,Kyle Tucker,0.0,SFG,1,3.0,1.0,0.0
6519,Seiya Suzuki,0.0,SFG,1,4.0,0.0,1.0
6520,Carson Kelly,0.0,SFG,1,4.0,0.0,1.0
6521,Justin Turner,0.0,SFG,1,4.0,0.0,1.0
6522,Nico Hoerner,0.0,SFG,1,4.0,0.0,0.0
6523,Pete Crow-Armstrong,1.0,SFG,1,3.0,0.0,2.0
6524,Dansby Swanson,0.0,SFG,1,2.0,1.0,0.0
6525,Jon Berti,0.0,SFG,1,2.0,0.0,0.0
6526,Michael Busch,0.0,SFG,1,1.0,0.0,1.0
6527,,1.0,SFG,1,30.0,3.0,7.0
6528,Jacob Wilson,1.0,SEA,1,5.0,0.0,1.0
6529,Tyler Soderstrom,0.0,SEA,1,4.0,0.0,1.0
6530,Brent Rooker,0.0,SEA,1,4.0,0.0,2.0
6531,Miguel Andujar,1.0,SEA,1,4.0,0.0,0.0
6532,JJ Bleday,2.0,SEA,1,4.0,0.0,0.0
6533,Lawrence Butler,1.0,SEA,1,3.0,1.0,1.0
6534,Luis Urias,0.0,SEA,1,4.0,0.0,1.0
6535,Max Schuemann,0.0,SEA,1,0.0,0.0,0.0
6536,Seth Brown,0.0,SEA,1,4.0,0.0,2.0
6537,Jhonny Pereda,0.0,SEA,1,3.0,0.0,1.0
6538,Shea Langeliers,0.0,SEA,1,1.0,0.0,0.0
6539,,5.0,SEA,1,36.0,1.0,9.0
6540,Corbin Carroll,1.0,NYM,1,2.0,2.0,0.0
6541,Geraldo Perdomo,0.0,NYM,1,4.0,0.0,0.0
6542,Pavin Smith,0.0,NYM,1,3.0,1.0,2.0
6543,Josh Naylor,0.0,NYM,1,4.0,0.0,0.0
6544,Eugenio Suarez,0.0,NYM,1,3.0,1.0,2.0
6545,Lourdes Gurriel Jr.,0.0,NYM,1,4.0,0.0,1.0
6546,Alek Thomas,0.0,NYM,1,4.0,0.0,0.0
6547,Tim Tawa,0.0,NYM,1,3.0,0.0,1.0
6548,Gabriel Moreno,0.0,NYM,1,1.0,0.0,0.0
6549,Jose Herrera,0.0,LAA,1,1.0,1.0,0.0
6550,Ketel Marte,0.0,LAA,1,1.0,0.0,0.0
6551,,1.0,LAA,1,30.0,5.0,6.0
6552,Xavier Edwards,0.0,LAD,1,4.0,0.0,0.0
6553,Kyle Stowers,0.0,LAD,1,3.0,0.0,2.0
6554,Ronny Simon,0.0,LAD,1,1.0,0.0,0.0
6555,Eric Wagaman,0.0,LAD,1,4.0,0.0,0.0
6556,Juan Soto,1.0,LAD,1,3.0,0.0,1.0
6557,Agustin Ramirez,0.0,LAD,1,4.0,0.0,1.0
6558,Agustin Ramirez,0.0,ATH,1,4.0,0.0,1.0
6559,Matt Mervis,0.0,LAD,1,3.0,1.0,2.0
6560,Dane Myers,0.0,LAD,1,4.0,0.0,1.0
6561,Graham Pauley,0.0,LAD,1,2.0,1.0,1.0
6562,Javier Sanoja,0.0,BAL,1,3.0,0.0,1.0
6563,,1.0,LAD,1,31.0,2.0,9.0
6564,,,LAD,1,,,
6565,,,LAD,1,,,
6566,Jarren Duran,0.0,TEX,1,4.0,0.0,0.0
6567,Rafael Devers,0.0,TEX,1,3.0,1.0,0.0
6568,Alex Bregman,3.0,TEX,1,4.0,0.0,0.0
6569,Kristian Campbell,0.0,TEX,1,4.0,0.0,0.0
6570,Wilyer Abreu,3.0,TEX,1,4.0,0.0,0.0
6571,Trevor Story,0.0,TEX,1,4.0,0.0,1.0
6572,Romy Gonzalez,0.0,TEX,1,3.0,0.0,0.0
6573,Abraham Toro,0.0,TEX,1,1.0,0.0,0.0
6574,Connor Wong,0.0,TEX,1,4.0,0.0,0.0
6575,Ceddanne Rafaela,0.0,SFG,1,3.0,0.0,0.0
6576,,6.0,SFG,1,34.0,1.0,1.0
6577,Yandy Diaz,0.0,PHI,1,4.0,0.0,1.0
6578,Christopher Morel,0.0,PHI,1,3.0,1.0,2.0
6579,Junior Caminero,0.0,PHI,1,4.0,0.0,0.0
6580,Danny Jansen,0.0,PHI,1,3.0,1.0,0.0
6581,Curtis Mead,0.0,CLE,1,4.0,0.0,3.0
6582,Brandon Lowe,0.0,PHI,1,3.0,0.0,1.0
6583,Jose Caballero,0.0,PHI,1,2.0,1.0,2.0
6584,Taylor Walls,0.0,PHI,1,3.0,0.0,1.0
6585,Chandler Simpson,0.0,PHI,1,3.0,0.0,2.0
6586,,0.0,PHI,1,29.0,3.0,12.0
6587,,,PHI,1,,,
6588,,,PHI,1,,,
6589,,,PHI,1,,,
6590,,,PHI,1,,,
6591,Ben Rice,0.0,SDP,1,4.0,0.0,1.0
6592,Aaron Judge,0.0,SDP,1,4.0,0.0,3.0
6593,Austin Wells,0.0,SDP,1,4.0,0.0,0.0
6594,Paul Goldschmidt,0.0,SDP,1,4.0,0.0,1.0
6595,Cody Bellinger,1.0,SDP,1,4.0,0.0,0.0
6596,Anthony Volpe,0.0,SDP,1,4.0,0.0,2.0
6597,Jasson Dominguez,0.0,SDP,1,3.0,1.0,2.0
6598,Oswaldo Cabrera,0.0,SDP,1,1.0,2.0,0.0
6599,Jorbit Vivas,0.0,SDP,1,1.0,0.0,1.0
6600,Trent Grisham,2.0,SDP,1,1.0,0.0,0.0
6601,Oswald Peraza,0.0,SDP,1,0.0,0.0,0.0
6602,J.C. Escarra,1.0,SDP,1,0.0,0.0,0.0
6603,,4.0,SDP,1,30.0,3.0,10.0
6604,Alex Verdugo,0.0,CIN,1,4.0,0.0,1.0
6605,Austin Riley,0.0,CIN,1,4.0,0.0,1.0
6606,Marcell Ozuna,0.0,CIN,1,3.0,1.0,1.0
6607,Matt Olson,1.0,CIN,1,4.0,0.0,3.0
6608,Ozzie Albies,1.0,CIN,1,3.0,0.0,2.0
6609,Michael Harris II,0.0,CIN,1,4.0,0.0,1.0
6610,Eli White,0.0,CIN,1,3.0,0.0,1.0
6611,Eddie Rosario,0.0,CIN,1,1.0,0.0,1.0
6612,Drake Baldwin,1.0,CIN,1,3.0,0.0,0.0
6613,Nick Allen,0.0,CIN,1,3.0,0.0,2.0
6614,,3.0,CIN,1,32.0,1.0,13.0
6615,Byron Buxton,3.0,BAL,1,4.0,0.0,1.0
6616,Trevor Larnach,0.0,BAL,1,4.0,0.0,1.0
6617,Griffin Jax,0.0,BAL,1,0.0,0.0,0.0
6618,Jarren Duran,0.0,BAL,1,0.0,0.0,0.0
6619,Ryan Jeffers,0.0,BAL,1,4.0,0.0,1.0
6620,Ty France,0.0,BAL,1,3.0,1.0,0.0
6621,Carlos Correa,0.0,BAL,1,4.0,0.0,1.0
6622,Brooks Lee,0.0,BAL,1,4.0,0.0,0.0
6623,Royce Lewis,0.0,BAL,1,2.0,1.0,0.0
6624,DaShawn Keirsey Jr.,0.0,BAL,1,0.0,0.0,0.0
6625,Willi Castro,0.0,BAL,1,3.0,0.0,1.0
6626,Kody Clemens,0.0,BAL,1,1.0,0.0,1.0
6627,Harrison Bader,2.0,BAL,1,1.0,0.0,0.0
6628,,5.0,BAL,1,30.0,2.0,6.0
6629,Maikel Garcia,0.0,CHW,1,3.0,0.0,0.0
6630,Bobby Witt Jr.,2.0,CHW,1,4.0,0.0,1.0
6631,Vinnie Pasquantino,0.0,CHW,1,4.0,0.0,1.0
6632,Salvador Perez,0.0,CHW,1,4.0,0.0,0.0
6633,Cavan Biggio,0.0,CHW,1,3.0,0.0,0.0
6634,Mark Canha,0.0,CHW,1,1.0,0.0,0.0
6635,Hunter Renfroe,0.0,CHW,1,0.0,0.0,0.0
6636,Michael Massey,0.0,PHI,1,4.0,0.0,1.0
6637,Drew Waters,0.0,CHW,1,3.0,0.0,0.0
6638,Luke Maile,0.0,CHW,1,3.0,0.0,0.0
6639,Kyle Isbel,0.0,CHW,1,3.0,0.0,0.0
6640,,2.0,CHW,1,32.0,0.0,3.0
6641,,,CHW,1,,,
6642,Brenton Doyle,1.0,DET,1,5.0,0.0,1.0
6643,Jordan Beck,1.0,DET,1,5.0,0.0,0.0
6644,Ryan McMahon,2.0,DET,1,4.0,1.0,0.0
6645,Hunter Goodman,0.0,DET,1,5.0,0.0,2.0
6646,Michael Toglia,2.0,DET,1,4.0,1.0,0.0
6647,Nick Martini,0.0,DET,1,2.0,0.0,0.0
6648,Sean Bouchard,0.0,DET,1,2.0,0.0,1.0
6649,Kyle Farmer,0.0,DET,1,1.0,0.0,1.0
6650,Mickey Moniak,0.0,DET,1,4.0,1.0,1.0
6651,Alan Trejo,0.0,DET,1,4.0,1.0,1.0
6652,Adael Amador,0.0,DET,1,4.0,1.0,1.0
6653,,6.0,DET,1,40.0,5.0,8.0
6654,Zach Neto,0.0,TOR,1,3.0,1.0,2.0
6655,Nolan Schanuel,0.0,TOR,1,3.0,2.0,0.0
6656,Taylor Ward,0.0,TOR,1,5.0,0.0,3.0
6657,Jorge Soler,3.0,TOR,1,4.0,1.0,1.0
6658,Logan O'Hoppe,0.0,TOR,1,4.0,0.0,3.0
6659,Yoan Moncada,1.0,TOR,1,3.0,0.0,1.0
6660,Travis d'Arnaud,0.0,TOR,1,4.0,0.0,2.0
6661,Luis Rengifo,0.0,TOR,1,2.0,1.0,1.0
6662,Kevin Newman,0.0,TOR,1,0.0,0.0,0.0
6663,Jo Adell,0.0,TOR,1,1.0,0.0,1.0
6664,Kyren Paris,1.0,TOR,1,3.0,1.0,0.0
6665,,5.0,TOR,1,32.0,6.0,14.0
6666,Byron Buxton,0.0,BAL,1,2.0,2.0,0.0
6667,Trevor Larnach,1.0,BAL,1,4.0,0.0,2.0
6668,Brooks Lee,2.0,BAL,1,4.0,0.0,3.0
6669,Ty France,2.0,BAL,1,4.0,0.0,1.0
6670,Carlos Correa,0.0,BAL,1,3.0,1.0,0.0
6671,Willi Castro,0.0,BAL,1,4.0,0.0,3.0
6672,Royce Lewis,0.0,BAL,1,3.0,0.0,1.0
6673,DaShawn Keirsey Jr.,0.0,BAL,1,0.0,0.0,0.0
6674,Harrison Bader,0.0,BAL,1,1.0,2.0,0.0
6675,Christian Vazquez,0.0,BAL,1,3.0,0.0,1.0
6676,,5.0,BAL,1,28.0,5.0,11.0
6677,,,BAL,1,,,
6678,Jarren Duran,1.0,TEX,1,3.0,0.0,1.0
6679,Rafael Devers,2.0,TEX,1,3.0,1.0,0.0
6680,Alex Bregman,0.0,TEX,1,4.0,0.0,1.0
6681,Kristian Campbell,0.0,TEX,1,4.0,0.0,1.0
6682,Wilyer Abreu,0.0,TEX,1,4.0,0.0,0.0
6683,Trevor Story,0.0,TEX,1,3.0,1.0,1.0
6684,Abraham Toro,0.0,SFG,1,4.0,0.0,1.0
6685,Carlos Narvaez,1.0,TEX,1,3.0,1.0,2.0
