away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
M. Olson1B,3,0,1,1,0,1,0,.230,.314,.423,aK. PillarPH-DH,2,0,0,0,0,0,1,.277,.315,.437
R. LaureanoRF,3,1,1,1,1,0,0,.286,.323,.549,B. Drury3B,4,1,1,0,0,0,1,.164,.247,.204
J. KelenicLF,3,0,1,1,0,0,0,.236,.290,.400,M. ThaissC,0,0,0,0,0,2,0,.262,.374,.398
O. ArciaSS,4,0,0,0,0,0,0,.224,.271,.348,bL. O'HoppePH-C,2,0,0,0,0,0,1,.253,.312,.428
S. MurphyC,4,0,1,0,0,0,0,.227,.311,.393,J. AdellRF,3,0,1,0,0,0,1,.203,.277,.394
W. Merrifield2B,4,0,1,0,0,0,2,.236,.364,.345,M. MoniakCF,2,0,0,1,0,0,2,.223,.264,.358
team,30,3,8,3,1,4,4,,,,M. Stefanic2B,2,0,0,0,0,0,0,.260,.333,.301
,,,,,,,,,,,team,29,1,3,1,0,2,14,,,
T. FitzgeraldSS,4,0,2,0,0,0,1,.316,.370,.616,D. CameronRF,4,1,1,0,0,0,1,.188,.278,.366
M. Canha1B,3,0,0,0,0,0,1,.314,.375,.343,A. Toro3B,0,0,0,0,0,1,0,.242,.293,.353
aL. Wade Jr.PH-1B,1,0,0,0,0,0,0,.274,.397,.376,B. RookerDH,5,0,2,0,0,0,2,.292,.366,.576
H. RamosLF,4,1,1,1,1,0,2,.279,.335,.490,J. BledayCF,5,0,0,0,0,0,2,.244,.326,.441
M. Chapman3B,4,1,1,0,0,0,2,.245,.335,.439,M. AndujarLF,5,0,2,1,0,0,1,.288,.325,.388
J. EncarnacionDH,4,1,2,2,1,0,1,.255,.300,.447,S. LangeliersC,5,0,0,0,0,0,3,.225,.291,.458
C. Schmitt2B,3,0,1,0,0,0,1,.207,.224,.427,T. Nevin1B,3,0,1,0,0,0,1,.211,.308,.347
bM. ConfortoPH,1,1,1,1,1,0,0,.236,.317,.439,S. BrownPR-1B,1,0,1,0,0,0,0,.227,.283,.379
B. Wisely2B,0,0,0,0,0,0,0,.249,.285,.363,Z. Gelof2B,3,0,0,0,0,1,2,.197,.266,.363
M. YastrzemskiRF,3,0,0,0,0,0,2,.240,.310,.420,D. Hernaiz3B,2,0,0,0,0,1,2,.186,.257,.216
P. BaileyC,4,0,0,0,0,0,2,.233,.299,.344,aL. ButlerPH-RF,1,1,0,0,0,0,1,.240,.303,.454
G. McCrayCF,4,0,1,0,0,0,3,.357,.400,.714,M. SchuemannSS,4,0,1,0,0,0,1,.236,.332,.328
team,35,4,9,4,3,0,15,,,,team,38,2,8,1,0,3,16,,,
G. Torres2B,4,1,1,0,0,1,2,.237,.311,.349,P. MeadowsCF,5,0,3,1,0,0,0,.208,.285,.385
J. SotoRF,3,0,0,0,0,1,1,.300,.432,.601,R. GreeneDH,4,0,0,0,0,0,2,.261,.353,.480
A. JudgeCF,4,0,1,0,0,0,2,.331,.463,.703,M. VierlingLF,4,0,0,0,0,0,1,.253,.294,.432
G. StantonDH,3,0,2,0,0,1,0,.242,.300,.477,K. CarpenterRF,4,0,0,0,0,0,2,.279,.331,.588
T. GrishamPR-DH,0,0,0,0,0,0,0,.192,.304,.378,C. Keith2B,4,1,3,0,0,0,0,.256,.308,.386
J. DominguezLF,4,0,0,0,0,0,3,.000,.000,.000,S. Torkelson1B,3,0,0,0,0,1,1,.205,.274,.344
J. TrevinoC,2,0,0,0,0,0,0,.243,.304,.410,J. Jung3B,3,0,1,1,0,1,0,.333,.500,.333
aA. WellsPH-C,2,0,0,0,0,0,0,.252,.343,.417,T. SweeneySS,4,1,0,0,0,0,3,.143,.143,.143
A. VolpeSS,4,1,1,0,0,0,1,.247,.297,.383,J. RogersC,3,0,0,0,0,0,1,.192,.239,.363
D. LeMahieu1B,3,0,1,1,0,1,0,.194,.270,.256,aZ. McKinstryPH,1,1,1,1,0,0,0,.197,.255,.320
B. RicePR-1B,0,0,0,0,0,0,0,.188,.287,.391,team,35,3,8,3,0,2,10,,,
O. Peraza3B,2,0,0,0,0,0,1,.200,.200,.800,,,,,,,,,,,
bO. CabreraPH-3B,2,0,0,0,0,0,0,.251,.296,.376,,,,,,,,,,,
team,33,2,6,1,0,4,10,,,,,,,,,,,,,,
C. CarrollRF,4,1,0,0,0,1,0,.219,.308,.389,X. EdwardsSS,5,0,1,2,0,0,1,.346,.429,.426
J. McCarthyCF,4,2,1,2,1,0,0,.309,.383,.457,J. Burger1B,5,0,0,0,0,0,1,.248,.299,.471
J. PedersonDH,3,2,1,1,1,1,0,.290,.401,.555,J. BrideDH,5,0,2,0,0,0,2,.272,.369,.447
L. Gurriel Jr.LF,3,2,1,0,0,1,0,.270,.308,.407,J. SánchezRF,3,1,1,0,0,1,1,.238,.293,.410
P. Smith1B,3,1,0,0,0,2,0,.258,.315,.470,D. HillCF,3,0,1,0,0,0,1,.261,.286,.391
A. Del CastilloC,4,1,2,6,1,1,2,.333,.405,.667,C. Norby3B,4,1,1,1,0,0,0,.250,.250,.250
E. Suarez3B,5,0,1,0,0,0,1,.234,.307,.424,O. Lopez2B,3,1,1,0,0,1,1,.237,.273,.320
G. PerdomoSS,5,0,2,0,0,0,0,.280,.339,.364,K. StowersLF,4,2,3,1,0,0,0,.143,.213,.143
K. Newman2B,3,0,0,0,0,0,1,.278,.311,.377,N. FortesC,3,1,2,2,1,0,0,.223,.247,.308
team,34,9,8,9,3,6,4,,,,team,35,6,12,6,1,2,7,,,
J. India2B,4,0,0,0,0,1,1,.249,.355,.394,G. SpringerRF,5,1,1,0,0,0,1,.221,.300,.372
E. De La CruzSS,3,0,0,1,0,1,0,.257,.341,.481,D. VarshoCF,3,0,1,1,0,1,0,.212,.295,.403
T. StephensonC,4,1,1,0,0,0,2,.248,.325,.454,V. Guerrero Jr.DH,3,1,1,1,1,0,0,.317,.390,.553
T. FriedlCF,4,2,3,1,1,0,0,.237,.323,.428,S. Horwitz1B,4,0,0,0,0,0,1,.255,.346,.392
S. SteerLF-1B,3,1,1,1,0,1,0,.234,.323,.427,A. KirkC,3,0,0,0,0,1,0,.238,.312,.320
J. CandelarioDH,4,0,0,0,0,0,2,.225,.279,.429,W. Wagner2B,4,0,1,0,0,0,1,.391,.417,.522
T. France1B,4,1,2,2,0,0,1,.278,.316,.519,E. ClementSS,3,1,1,1,1,1,0,.268,.290,.414
S. FairchildLF,0,0,0,0,0,0,0,.215,.286,.371,J. LoperfidoLF,2,0,0,0,0,0,1,.163,.196,.265
J. FraleyRF,4,0,1,1,0,0,2,.274,.324,.370,aD. SchneiderPH-LF,2,0,0,0,0,0,2,.201,.295,.350
S. Espinal3B,4,1,1,0,0,0,0,.253,.295,.386,A. Barger3B,4,0,1,0,0,0,1,.177,.212,.327
team,34,6,9,6,1,3,8,,,,team,33,3,6,3,2,3,7,,,
A. SlaterLF,2,0,0,0,0,1,1,.353,.476,.471,F. LindorSS,3,0,0,0,0,1,1,.263,.336,.467
aC. MullinsPH-CF,1,0,0,0,0,0,0,.223,.282,.396,M. Vientos3B,4,1,1,0,0,0,3,.277,.337,.547
A. RutschmanC,4,0,0,0,0,0,0,.263,.328,.424,J.D. MartinezDH,4,1,1,2,1,0,2,.256,.343,.438
G. HendersonSS,3,0,0,0,0,1,2,.287,.373,.559,P. Alonso1B,3,1,1,0,0,1,1,.244,.330,.473
A. SantanderRF,4,0,1,0,0,0,0,.240,.307,.525,S. MarteRF,3,0,1,0,0,0,2,.279,.328,.414
R. Mountcastle1B,4,1,2,0,0,0,1,.270,.309,.431,J. Iglesias2B,3,0,0,0,0,0,2,.336,.386,.480
E. JimenezDH,3,0,0,0,0,0,1,.359,.375,.436,aJ. WinkerPH,1,0,0,0,0,0,1,.286,.314,.327
bR. O'HearnPH-DH,1,0,0,0,0,0,0,.276,.353,.445,F. AlvarezC,3,1,1,1,1,1,1,.253,.318,.410
C. CowserCF-LF,4,0,1,0,0,0,2,.245,.323,.441,T. TaylorLF,3,0,1,1,0,0,0,.241,.288,.395
R. Urias3B,3,2,2,1,1,0,0,.249,.318,.408,H. BaderCF,3,0,0,0,0,0,1,.258,.303,.386
J. Holliday2B,3,0,0,1,0,0,2,.190,.236,.370,team,30,4,6,4,2,3,14,,,
team,32,3,6,2,1,2,9,,,,,,,,,,,,,,
I. Kiner-Falefa2B,5,0,0,0,0,0,2,.258,.292,.419,M. Semien2B,4,1,2,0,0,0,1,.247,.315,.409
B. ReynoldsLF,4,0,1,0,0,0,1,.281,.347,.459,C. SeagerSS,3,2,2,4,2,1,0,.273,.355,.507
O. CruzSS,3,0,0,0,0,1,1,.259,.316,.463,J. SmithDH,4,0,0,0,0,0,1,.266,.355,.417
J. BartDH,4,1,2,0,0,0,0,.282,.354,.531,A. GarcíaRF,3,0,0,0,0,0,1,.226,.289,.407
R. Tellez1B,4,0,0,0,0,0,1,.244,.293,.388,N. Lowe1B,3,0,0,0,0,0,1,.253,.351,.375
Y. GrandalC,3,0,0,0,0,1,1,.199,.247,.337,J. Jung3B,3,0,0,0,0,0,2,.264,.286,.460
B. McKinneyRF,4,1,2,0,0,0,0,.500,.500,.500,W. LangfordLF,3,0,0,0,0,0,2,.240,.308,.364
J. Triolo3B,3,1,1,3,1,1,1,.201,.287,.295,J. HeimC,3,1,1,0,0,0,1,.230,.277,.347
J. BaeCF,4,0,1,0,0,0,2,.200,.254,.231,L. TaverasCF,3,0,0,0,0,0,2,.232,.290,.354
team,34,3,7,3,1,3,9,,,,team,29,4,5,4,2,1,11,,,
T. WardLF,4,0,0,0,0,0,2,.234,.309,.392,M. Massey2B,3,1,1,0,0,1,0,.267,.293,.467
Z. NetoSS,4,1,1,1,1,0,1,.261,.325,.459,bM. GarciaPH-2B,1,0,0,0,0,0,0,.237,.283,.342
N. Schanuel1B,4,0,1,0,0,0,0,.249,.342,.372,B. Witt Jr.SS,4,1,1,0,0,0,1,.349,.399,.614
N. KavadasDH,2,0,0,0,0,1,2,.000,.222,.000,V. Pasquantino1B,2,1,0,0,0,2,1,.265,.320,.453
aK. PillarPH-DH,1,0,0,0,0,0,1,.275,.314,.435,S. PerezC,4,0,2,3,0,0,2,.278,.336,.472
A. Rendon3B,4,0,0,0,0,0,1,.229,.305,.274,M. MelendezLF,3,0,1,0,0,1,1,.206,.268,.406
L. O'HoppeC,4,0,2,0,0,0,0,.255,.314,.432,F. FerminDH,4,0,0,0,0,0,2,.298,.349,.416
B. Drury2B,2,1,0,0,0,2,0,.162,.251,.202,A. FrazierRF,3,1,1,0,0,0,1,.212,.290,.295
M. MoniakCF,4,1,1,0,0,0,2,.223,.264,.360,aG. HampsonPH-RF,1,0,0,0,0,0,0,.239,.280,.318
J. AdellRF,3,0,1,2,0,0,1,.204,.277,.397,P. DeJong3B,4,1,2,2,1,0,1,.316,.372,.605
team,32,3,6,3,1,3,10,,,,K. IsbelCF,4,0,1,0,0,0,1,.235,.289,.381
,,,,,,,,,,,team,33,5,9,5,1,4,10,,,
J. DuranCF,4,1,1,1,1,0,0,.287,.344,.505,J. Altuve2B,5,0,1,0,0,0,2,.300,.352,.440
T. O'NeillRF,3,0,0,0,0,1,1,.265,.354,.529,Y. AlvarezDH,4,0,3,0,0,0,1,.310,.399,.556
R. RefsnyderLF,4,0,2,0,0,0,1,.296,.377,.472,Y. Diaz1B-C,5,2,2,1,1,0,1,.299,.325,.456
R. Devers3B,4,1,1,0,0,0,1,.295,.374,.584,J. PenaSS,4,2,1,0,0,0,2,.277,.322,.401
R. Gonzalez2B,4,1,1,0,0,0,1,.271,.322,.450,V. CaratiniC,3,0,3,1,0,1,0,.290,.346,.462
D. JansenC,4,0,1,0,0,0,1,.278,.350,.444,Z. DezenzoPR-1B,0,0,0,0,0,0,0,.161,.212,.290
T. Casas1B,4,0,0,0,0,0,3,.247,.342,.464,J. MeyersCF,4,0,0,0,0,0,2,.228,.293,.387
C. WongDH,2,0,0,0,0,0,1,.289,.344,.431,T. CabbageRF,2,0,0,0,0,0,2,.212,.247,.341
aM. YoshidaPH-DH,2,1,1,2,1,0,0,.299,.375,.450,aJ. SingletonPH,0,0,0,1,0,0,0,.234,.316,.362
C. RafaelaSS,4,0,0,0,0,0,1,.260,.292,.403,C. McCormickRF,1,1,1,0,0,0,0,.197,.265,.288
team,35,4,7,3,2,1,10,,,,M. DubonLF,4,0,1,1,0,0,1,.252,.284,.362
,,,,,,,,,,,S. Whitcomb3B,3,0,1,0,0,1,2,.300,.417,.400
,,,,,,,,,,,team,35,5,13,4,1,2,13,,,
W. CastroSS,4,0,0,1,0,0,2,.256,.335,.404,L. ArraezDH,2,1,0,0,0,0,0,.306,.334,.378
T. LarnachLF,2,1,0,0,0,1,1,.244,.320,.424,J. ProfarLF,4,2,1,0,0,0,0,.290,.388,.469
aM. MargotPH-LF,1,0,0,0,0,0,0,.238,.292,.338,J. Cronenworth1B,2,1,0,1,0,1,0,.247,.322,.405
R. Lewis3B,4,0,0,0,0,0,2,.267,.342,.600,M. Machado3B,4,0,0,0,0,0,1,.269,.319,.445
M. WallnerDH,2,0,1,1,0,0,1,.259,.391,.563,X. Bogaerts2B,3,1,1,1,0,1,1,.271,.314,.373
bR. JeffersPH-DH,1,0,0,0,0,0,0,.230,.311,.463,J. MerrillCF,4,0,1,3,0,0,0,.290,.321,.484
C. Santana1B,4,0,0,0,0,0,1,.239,.328,.428,D. PeraltaRF,3,0,0,0,0,0,0,.264,.326,.429
M. KeplerRF,3,0,0,0,0,1,0,.259,.311,.397,aB. JohnsonPH-RF,1,0,0,0,0,0,1,.218,.295,.255
E. Julien2B,3,2,1,0,0,1,0,.204,.309,.346,K. HigashiokaC,3,0,1,0,0,0,0,.225,.272,.506
C. VazquezC,4,0,2,1,0,0,1,.231,.259,.362,T. WadeSS,3,0,0,0,0,0,0,.235,.311,.252
A. MartinCF,2,0,1,0,0,1,1,.244,.314,.335,team,29,5,4,5,0,2,3,,,
cJ. MirandaPH,1,0,0,0,0,0,0,.305,.345,.491,,,,,,,,,,,
team,31,3,5,3,0,4,9,,,,,,,,,,,,,,
Y. DiazDH,3,0,1,0,0,1,1,.273,.331,.395,L. ButlerRF,3,1,1,1,0,0,1,.241,.303,.453
B. Lowe1B,4,0,0,0,0,0,2,.252,.337,.508,B. RookerDH,4,0,0,0,0,0,1,.289,.363,.570
J. Caballero2B,3,0,0,0,0,1,1,.233,.293,.366,J. BledayCF,3,1,1,2,1,1,1,.245,.327,.447
J. LoweRF,4,0,1,0,0,0,1,.240,.298,.409,M. AndujarLF,4,0,0,0,0,0,1,.284,.321,.383
J. Caminero3B,3,0,0,0,0,1,0,.286,.423,.286,S. LangeliersC,2,0,1,0,0,1,0,.226,.294,.458
D. CarlsonLF,4,0,0,0,0,0,3,.267,.353,.489,S. Brown1B,3,0,0,0,0,0,0,.224,.280,.375
J. SiriCF,3,0,0,0,0,1,2,.194,.267,.366,A. Toro3B,3,0,1,0,0,0,1,.243,.293,.353
T. WallsSS,4,0,0,0,0,0,1,.176,.296,.239,Z. Gelof2B,3,1,2,0,0,0,1,.201,.269,.368
A. JacksonC,2,0,0,0,0,1,0,.127,.201,.246,M. SchuemannSS,1,0,0,0,0,1,0,.236,.333,.327
team,30,0,2,0,0,5,11,,,,team,26,3,6,3,1,3,6,,,
L. Sosa2B,4,0,0,0,0,0,1,.211,.248,.300,T. FitzgeraldSS,4,1,1,1,0,0,0,.314,.368,.613
cN. LopezPH,1,0,0,0,0,0,0,.242,.307,.291,L. Wade Jr.1B,3,0,2,1,0,1,0,.278,.402,.380
L. Robert Jr.CF,5,1,3,1,0,0,0,.216,.273,.418,H. RamosDH,3,0,1,1,0,0,1,.279,.334,.488
A. Vaughn1B,5,0,1,0,0,0,0,.242,.298,.400,M. ConfortoLF,4,0,2,0,0,0,1,.240,.319,.443
K. LeeC,5,1,2,0,0,0,1,.217,.250,.365,M. Chapman3B,4,1,2,1,1,0,0,.247,.336,.446
M. Vargas3B,3,0,0,1,0,0,1,.096,.213,.173,M. YastrzemskiRF,4,0,0,0,0,0,1,.237,.307,.415
N. SenzelDH,3,0,0,0,0,0,1,.100,.129,.133,T. Estrada2B,4,1,1,0,0,0,1,.216,.249,.351
aG. SheetsPH-DH,1,0,1,1,0,0,0,.236,.312,.376,G. McCrayCF,4,1,1,0,0,0,2,.333,.368,.611
D. FletcherRF,4,0,2,0,0,0,0,.219,.282,.272,C. CasaliC,3,1,2,1,0,0,0,.200,.309,.229
C. JulksLF,2,0,0,0,0,1,2,.221,.297,.344,team,33,5,12,5,1,1,6,,,
bA. BenintendiPH-LF,1,0,0,0,0,0,1,.215,.269,.365,,,,,,,,,,,
B. BaldwinSS,2,1,2,0,0,2,0,.222,.271,.356,,,,,,,,,,,
team,36,3,11,3,0,3,7,,,,,,,,,,,,,,
V. RoblesCF,4,0,0,0,0,0,2,.273,.336,.403,S. OhtaniDH,3,0,1,0,0,1,0,.290,.378,.611
R. ArozarenaLF,3,0,0,0,0,1,1,.229,.379,.343,M. BettsRF,2,0,0,0,0,2,1,.307,.404,.495
C. RaleighC,4,0,0,0,0,0,1,.209,.301,.436,F. Freeman1B,4,0,0,0,0,0,1,.289,.387,.484
J. RodriguezDH,2,0,1,0,0,1,0,.265,.317,.372,T. HernándezLF,4,0,0,0,0,0,2,.263,.328,.486
J. Polanco2B,3,0,0,0,0,0,2,.217,.301,.362,G. Lux2B,3,1,1,1,1,1,0,.254,.313,.393
L. RaleyRF,3,0,0,0,0,0,2,.234,.304,.429,W. SmithC,2,1,0,0,0,1,1,.247,.328,.433
J. Turner1B,3,0,1,0,0,0,0,.196,.305,.275,M. Muncy3B,4,1,1,2,1,0,1,.224,.322,.490
J. Rojas3B,3,0,0,0,0,0,1,.231,.312,.351,M. RojasSS,3,0,0,0,0,0,0,.283,.325,.404
D. MooreSS,2,0,0,0,0,0,2,.197,.306,.372,T. EdmanCF,3,0,1,0,0,0,0,.333,.333,.333
aD. CanzonePH,1,0,0,0,0,0,1,.206,.281,.400,team,28,3,4,3,2,5,6,,,
L. RivasSS,0,0,0,0,0,0,0,.225,.311,.275,,,,,,,,,,,
team,28,0,2,0,0,2,12,,,,,,,,,,,,,,
C. CarrollRF,4,2,2,1,1,0,1,.221,.310,.397,X. EdwardsSS,4,0,1,1,0,0,0,.343,.426,.422
G. PerdomoSS,2,0,0,0,0,2,1,.278,.342,.361,J. BurgerDH,4,0,1,0,0,0,2,.248,.299,.471
J. PedersonDH,2,0,1,1,0,1,1,.291,.403,.555,J. Bride1B,3,0,1,0,0,1,1,.274,.373,.453
aR. GrichukPH-DH,1,0,0,0,0,0,1,.266,.324,.422,D. HillLF-CF,4,0,0,0,0,0,1,.240,.264,.360
J. Bell1B,4,0,0,0,0,0,0,.221,.284,.485,C. Norby3B,4,0,2,0,0,0,1,.375,.375,.625
P. Smith1B,0,0,0,0,0,0,0,.258,.315,.470,O. Lopez2B,4,0,1,0,0,0,1,.237,.273,.319
L. Gurriel Jr.LF,3,1,1,1,1,1,0,.270,.309,.413,C. PacheCF,2,1,1,0,0,0,0,.158,.238,.211
J. McCarthyCF,4,0,0,0,0,0,0,.305,.378,.451,aJ. SánchezPH-RF,2,0,0,0,0,0,0,.237,.292,.408
E. Suarez3B,4,0,0,0,0,0,2,.232,.304,.420,K. StowersRF-LF,4,0,0,0,0,0,2,.133,.200,.133
K. Newman2B,3,0,0,0,0,0,0,.275,.307,.373,N. FortesC,2,0,0,0,0,1,1,.221,.248,.305
J. HerreraC,3,0,0,0,0,0,0,.216,.310,.255,bV. BrujanPH,1,0,0,0,0,0,0,.215,.301,.320
team,30,3,4,3,2,4,6,,,,team,34,1,7,1,0,2,9,,,
C. BlackmonDH,5,0,1,0,0,0,0,.252,.322,.393,A. CallRF,3,0,1,0,0,1,0,.356,.437,.556
E. TovarSS,5,1,2,0,0,0,2,.274,.299,.460,C. AbramsSS,4,1,1,1,1,0,3,.248,.322,.447
B. DoyleCF,4,1,2,0,0,1,0,.269,.329,.468,A. Chaparro1B,4,0,0,0,0,0,1,.240,.321,.360
R. McMahon3B,4,0,2,1,0,0,0,.247,.336,.410,J. WoodLF,4,0,0,0,0,0,1,.277,.365,.447
B. Rodgers2B,4,1,1,0,0,0,1,.277,.323,.416,J. YepezDH,3,0,0,0,0,0,1,.279,.331,.422
M. Toglia1B,3,0,0,0,0,1,1,.220,.301,.495,aJ. GalloPH,0,0,0,0,0,1,0,.164,.289,.321
N. JonesLF,4,0,1,1,0,0,2,.204,.309,.311,L. Garcia Jr.2B,3,0,2,0,0,1,0,.294,.330,.459
J. BeckRF,3,0,0,0,0,1,0,.214,.250,.316,N. NunezPR,0,0,0,0,0,0,0,.273,.360,.273
D. RomoC,4,0,1,0,0,0,3,.125,.125,.125,R. AdamsC,3,0,0,0,0,0,0,.224,.292,.336
team,36,3,10,2,0,3,9,,,,bK. RuizPH,1,0,0,0,0,0,0,.226,.258,.367
,,,,,,,,,,,J. Tena3B,4,0,1,0,0,0,0,.400,.429,.450
,,,,,,,,,,,J. YoungCF,3,0,0,0,0,0,1,.247,.307,.319
,,,,,,,,,,,team,32,1,5,1,1,3,7,,,
S. KwanLF,4,1,0,0,0,3,1,.313,.375,.462,G. Torres2B,4,1,0,0,0,2,0,.235,.311,.346
J. Ramirez3B,6,1,1,1,0,1,3,.275,.331,.534,J. SotoRF,5,1,1,1,1,1,1,.299,.431,.603
J. Naylor1B,5,0,0,0,0,1,1,.242,.321,.472,A. JudgeCF,5,1,2,3,1,1,0,.332,.463,.709
T. FreemanPR-CF,0,1,0,0,0,1,0,.213,.307,.330,G. StantonDH,3,0,0,0,0,1,1,.240,.299,.473
W. BrennanDH,2,0,0,0,0,0,0,.248,.298,.385,T. GrishamPR-DH,2,0,0,0,0,0,0,.190,.301,.373
aD. FryPH-DH,4,1,1,3,0,1,0,.266,.366,.450,A. VerdugoLF,6,0,0,0,0,0,1,.230,.290,.359
J. NoelRF-1B,6,2,2,1,0,1,2,.245,.312,.561,J. TrevinoC,0,1,0,0,0,3,0,.243,.314,.410
A. Gimenez2B,4,0,0,0,0,3,2,.252,.304,.331,bA. WellsPH-C,2,0,1,0,0,0,0,.254,.344,.422
D. SchneemannCF-RF,5,1,2,1,0,2,0,.217,.307,.385,A. VolpeSS,4,0,2,1,0,1,0,.249,.300,.386
A. HedgesC,0,0,0,0,0,0,0,.158,.209,.218,D. LeMahieu1B,5,0,0,0,0,0,1,.189,.263,.249
B. NaylorC,5,0,2,1,0,0,2,.204,.263,.353,O. Peraza3B,2,0,1,0,0,0,1,.286,.286,.714
bL. ThomasPH-RF,2,1,1,1,0,0,1,.127,.226,.182,aO. CabreraPH-3B,3,1,0,0,0,0,0,.248,.293,.372
B. RocchioSS,5,1,3,1,1,1,0,.210,.298,.320,team,41,5,7,5,2,9,5,,,
team,48,9,12,9,1,14,12,,,,,,,,,,,,,,
J. IndiaDH,5,0,2,0,0,0,0,.251,.356,.394,G. SpringerDH,5,2,2,3,2,0,1,.223,.301,.386
E. De La CruzSS,3,1,1,0,0,0,1,.258,.341,.484,D. VarshoCF,3,2,1,0,0,0,0,.213,.297,.408
S. FairchildCF,1,1,1,0,0,0,0,.218,.289,.374,S. BerroaRF,1,0,0,0,0,0,0,.148,.303,.185
T. StephensonC,4,0,1,1,0,0,1,.248,.325,.452,V. Guerrero Jr.3B,4,0,2,0,0,0,0,.318,.391,.552
T. FriedlCF,3,0,0,0,0,0,1,.233,.318,.420,D. SchneiderLF,1,0,0,0,0,0,0,.201,.294,.349
W. BensonLF,1,0,0,0,0,0,0,.191,.275,.383,W. Wagner2B,4,0,1,1,0,0,1,.370,.393,.481
S. SteerLF-2B,4,0,1,1,0,0,1,.234,.323,.425,A. KirkC,3,1,1,1,1,1,0,.239,.315,.333
T. France1B,3,1,0,0,0,1,1,.263,.311,.491,S. Horwitz1B,4,1,1,1,1,0,0,.255,.344,.403
J. FraleyRF,3,0,0,0,0,1,0,.271,.323,.366,J. LoperfidoLF-CF,3,2,2,0,0,1,0,.192,.236,.327
N. Marte3B,4,0,2,1,0,0,1,.189,.224,.297,L. JimenezSS,4,1,2,2,1,0,1,.223,.299,.388
S. Espinal2B-SS,4,0,1,0,0,0,1,.253,.294,.384,A. BargerRF-3B,4,1,1,1,0,0,1,.179,.213,.333
team,35,3,9,3,0,2,7,,,,team,36,10,13,9,5,2,4,,,
A. SlaterLF,3,0,2,0,0,0,0,.400,.500,.500,F. LindorSS,4,1,2,0,0,0,2,.265,.337,.471
aC. MullinsPH-CF,2,1,2,0,0,0,0,.227,.286,.399,M. Vientos3B,4,1,1,1,0,0,1,.277,.335,.546
R. Mountcastle1B,4,1,0,0,0,1,0,.267,.308,.427,B. NimmoLF,4,1,1,1,0,0,0,.229,.342,.415
G. HendersonSS,3,2,1,1,0,2,0,.287,.375,.558,J.D. MartinezDH,4,1,1,3,1,0,1,.256,.342,.445
A. SantanderRF,5,1,1,2,1,0,1,.239,.306,.528,P. Alonso1B,3,0,0,0,0,1,1,.242,.329,.470
E. JimenezDH,5,0,1,1,0,0,1,.341,.356,.432,J. WinkerRF,2,0,0,0,0,0,1,.275,.302,.314
C. CowserCF-LF,4,2,2,0,0,0,1,.247,.325,.450,aH. BaderPH-CF,2,0,0,0,0,0,2,.257,.302,.384
R. Urias3B,3,1,1,1,0,1,1,.250,.321,.407,F. AlvarezC,3,1,0,0,0,1,1,.250,.317,.405
J. McCannC,3,1,1,3,1,0,0,.226,.277,.339,J. McNeil2B,3,0,0,0,0,1,0,.236,.298,.390
J. Holliday2B,4,0,0,0,0,0,1,.183,.227,.356,T. TaylorCF-RF,4,0,0,0,0,0,2,.237,.284,.389
team,36,9,11,8,2,4,5,,,,team,33,5,5,5,1,3,11,,,
K. SchwarberDH,4,0,0,0,0,0,4,.248,.375,.476,M. Harris IICF,4,0,1,1,0,0,3,.252,.297,.364
T. TurnerSS,4,0,0,0,0,0,0,.308,.352,.480,R. LaureanoRF,4,0,1,0,0,0,2,.284,.320,.537
B. Harper1B,4,0,0,0,0,0,3,.276,.367,.528,M. OzunaDH,3,1,1,1,1,1,2,.309,.382,.597
A. Bohm3B,4,1,2,0,0,0,0,.298,.352,.478,M. Olson1B,4,1,0,0,0,0,1,.228,.311,.419
N. CastellanosRF,4,0,1,0,0,0,0,.250,.306,.418,S. MurphyC,4,0,0,0,0,0,1,.222,.305,.383
B. Stott2B,4,0,1,0,0,0,2,.235,.311,.351,J. KelenicLF,3,0,1,0,0,0,1,.236,.290,.402
J.T. RealmutoC,3,0,1,1,0,0,1,.254,.313,.384,aJ. SolerPH,0,0,0,0,0,1,0,.267,.411,.578
B. MarshLF,2,0,0,0,0,1,2,.240,.318,.404,A. DuvallPR-LF,0,0,0,0,0,0,0,.177,.239,.314
J. RojasCF,3,0,0,0,0,0,1,.243,.282,.304,O. ArciaSS,3,0,1,0,0,1,0,.225,.273,.348
team,32,1,5,1,0,1,13,,,,G. Urshela3B,3,0,0,1,0,1,1,.000,.250,.000
,,,,,,,,,,,W. Merrifield2B,3,1,2,0,0,1,1,.259,.386,.414
,,,,,,,,,,,team,31,3,7,3,1,5,12,,,
B. Turang2B,3,0,1,0,0,1,0,.258,.322,.365,M. WinnSS,4,0,1,0,0,0,0,.274,.324,.418
J. ChourioLF,4,0,0,0,0,0,1,.267,.313,.433,A. BurlesonDH,3,0,1,0,0,0,0,.277,.310,.462
G. MitchellCF,4,1,1,0,0,0,1,.243,.341,.364,aT. PhamPH-RF,1,0,0,0,0,0,1,.240,.321,.460
W. ContrerasC,4,0,3,1,0,0,0,.285,.358,.469,W. ContrerasC,4,0,0,0,0,0,2,.257,.371,.469
