away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
J. BartC,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.302,0.397,0.413,T. WardLF,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.214,0.25,0.439
K. Hayes3B,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.216,0.281,0.284,L. O'HoppeC,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.282,0.301,0.549
A. CanarioLF,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.077,0.172,0.192,N. Schanuel1B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256,0.323,0.395
aE. ValdezPH-1B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.328,0.4,L. Rengifo3B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.233,0.294
M. Gorski1B-LF,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,1.0,J. AdellCF,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.209,0.264,0.358
J. Triolo2B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.216,0.229,K. Paris2B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.246,0.333,0.541
bA. FrazierPH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.233,0.296,0.315,team,31.0,4.0,6.0,4.0,2.0,1.0,7.0,,,
I. Kiner-FalefaSS,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.344,0.341,,,,,,,,,,,
team,36.0,3.0,9.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,,,
Y. DiazDH,5.0,1.0,3.0,1.0,0.0,0.0,1.0,0.248,0.286,0.4,C. CarrollRF,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.321,0.395,0.67
B. Lowe2B,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.207,0.239,0.31,G. PerdomoSS,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256,0.366,0.4
J. Aranda1B,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.314,0.417,0.6,P. Smith1B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.365,0.487,0.698
J. Caminero3B,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.293,0.457,J. NaylorDH,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.323,0.394,0.51
K. MisnerRF,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.349,0.394,0.635,L. Gurriel Jr.LF,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.165,0.186,0.33
C. MorelLF,5.0,1.0,2.0,3.0,1.0,0.0,2.0,0.268,0.333,0.465,G. MorenoC,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22,0.324,0.237
J. CaballeroSS,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.265,0.357,0.449,E. Suarez3B,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.159,0.26,0.398
C. SimpsonCF,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.316,0.35,0.368,A. ThomasCF,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.277,0.333,0.4
D. JansenC,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.148,0.281,0.241,T. Tawa2B,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.378,0.639
T. WallsPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.265,0.169,team,34.0,4.0,6.0,4.0,1.0,3.0,7.0,,,
B. RortvedtC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.233,0.08,,,,,,,,,,,
team,41.0,7.0,9.0,6.0,1.0,3.0,16.0,,,,,,,,,,,,,,
J. SmithSS,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.429,0.519,L. ButlerRF,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.271,0.358,0.458
W. LangfordLF,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.321,0.409,0.661,J. WilsonSS,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,0.337,0.457
J. PedersonDH,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.066,0.174,0.098,T. SoderstromLF-1B,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.292,0.355,0.615
A. GarcíaRF,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.218,0.281,0.425,S. LangeliersC,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.312,0.464
M. Semien2B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.148,0.222,0.227,J. BledayCF,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.218,0.317,0.333
J. Jung3B,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.258,0.27,0.468,S. BrownDH,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185,0.313,0.333
J. HeimC,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.246,0.295,0.491,aB. RookerPH-DH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.233,0.288,0.476
J. Burger1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.169,0.21,0.312,N. Kurtz1B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.167,0.167
L. TaverasCF,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2,0.212,0.292,bM. AndujarPH-LF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31,0.351,0.423
team,34.0,3.0,7.0,3.0,3.0,3.0,6.0,,,,G. Urshela3B,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.233,0.292,0.367
,,,,,,,,,,,M. SchuemannPR-3B,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.167,0.211,0.389
,,,,,,,,,,,L. Urias2B,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.258,0.314,0.452
,,,,,,,,,,,team,36.0,4.0,10.0,3.0,0.0,2.0,10.0,,,
B. Stott2B,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.284,0.354,0.42,I. HappLF,5.0,0.0,2.0,1.0,0.0,0.0,2.0,0.274,0.353,0.385
T. TurnerSS,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.247,0.34,0.323,K. TuckerRF,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.308,0.414,0.617
B. Harper1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,0.376,0.438,S. SuzukiDH,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.283,0.356,0.554
K. SchwarberDH,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25,0.405,0.511,M. Busch1B,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.295,0.386,0.568
N. CastellanosRF,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.277,0.343,0.447,D. SwansonSS,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.196,0.25,0.374
M. KeplerLF,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.247,0.344,0.358,N. Hoerner2B,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.343,0.356
J.T. RealmutoC,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.235,0.311,0.346,P. Crow-ArmstrongCF,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.295,0.339,0.543
A. Bohm3B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.223,0.252,0.282,C. KellyC,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.341,0.517,0.854
J. RojasCF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.302,0.348,0.349,J. Berti3B,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.25,0.325,0.278
aC. StevensonPH-CF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.167,0.167,0.167,team,35.0,4.0,11.0,4.0,0.0,4.0,10.0,,,
team,32.0,0.0,5.0,0.0,0.0,4.0,12.0,,,,,,,,,,,,,,
F. LindorSS,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.297,0.351,0.485,C. AbramsSS,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.24,0.278,0.56
J. SotoRF,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.245,0.368,0.394,J. WoodLF,5.0,0.0,2.0,1.0,0.0,0.0,2.0,0.255,0.354,0.551
P. Alonso1B,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.333,0.442,0.667,N. Lowe1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266,0.337,0.447
B. NimmoLF,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.208,0.26,0.365,K. RuizC,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31,0.362,0.425
M. Vientos3B,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.19,0.277,0.345,L. Garcia Jr.2B,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.238,0.292,0.313
J. WinkerDH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.263,0.412,J. BellDH,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.141,0.247,0.306
F. AlvarezC,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,D. CrewsRF,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.214,0.241,0.357
J. McNeil2B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,J. Tena3B,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.321,0.321,0.464
T. TaylorCF,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.176,0.211,0.25,J. YoungCF,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.226,0.349,0.264
team,34.0,4.0,8.0,4.0,0.0,2.0,4.0,,,,team,35.0,5.0,13.0,5.0,0.0,2.0,7.0,,,
B. BichetteSS,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.292,0.331,0.363,T. GrishamCF,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.291,0.361,0.636
V. Guerrero Jr.1B,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.278,0.377,0.402,A. JudgeRF,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.408,0.508,0.714
A. SantanderDH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.255,0.283,B. RiceDH,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.282,0.391,0.59
G. SpringerCF-RF,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.329,0.412,0.521,P. Goldschmidt1B,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.413,0.465
A. Gimenez2B,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.189,0.284,0.326,C. BellingerLF,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.195,0.258,0.317
A. KirkC,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.227,0.263,0.307,J. Chisholm Jr.2B,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.172,0.297,0.419
T. HeinemanPR-C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.519,0.731,A. VolpeSS,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.202,0.303,0.394
A. BargerRF,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.143,0.182,0.238,A. WellsC,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2,0.267,0.427
M. StrawPR-CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.333,0.41,O. Cabrera3B,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.277,0.347,0.338
E. Clement3B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.262,0.267,team,34.0,2.0,10.0,2.0,0.0,4.0,6.0,,,
N. LukesLF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.235,0.325,0.353,,,,,,,,,,,
team,34.0,4.0,9.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,
J. SolerRF,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.247,0.301,0.441,E. Julien2B,1.0,3.0,0.0,1.0,0.0,4.0,1.0,0.222,0.305,0.333
Z. NetoSS,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.231,0.259,0.538,B. BuxtonCF,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.239,0.273,0.522
M. TroutDH,5.0,1.0,2.0,2.0,1.0,0.0,2.0,0.185,0.28,0.511,bD. Keirsey Jr.PH-LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.091,0.091,0.091
T. WardLF,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.243,0.426,L. KeaschallDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.538,0.526
aK. ParisPH-LF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.329,0.532,aM. GasperPH-DH,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.19,0.346,0.238
L. O'HoppeC,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.28,0.299,0.573,T. LarnachRF,4.0,1.0,2.0,4.0,1.0,1.0,1.0,0.224,0.33,0.388
N. Schanuel1B,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.253,0.333,0.391,C. CorreaSS,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.174,0.234,0.279
bJ.D. DavisPH-1B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J. Bride3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333
L. Rengifo3B,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.225,0.255,0.315,R. JeffersC,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.324,0.317
J. AdellCF,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.211,0.263,0.352,T. France1B,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.225,0.324,0.326
Tim Anderson2B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.188,0.235,0.208,B. Lee3B-SS,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.351,0.344
team,37.0,4.0,10.0,4.0,2.0,2.0,10.0,,,,H. BaderLF-CF,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.215,0.311,0.369
,,,,,,,,,,,team,28.0,11.0,8.0,11.0,2.0,8.0,6.0,,,
J. Altuve2B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.312,0.388,J. India3B,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.202,0.304,0.258
Y. AlvarezDH,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,0.31,0.321,B. Witt Jr.SS,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.32,0.39,0.476
I. Paredes3B,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.245,0.343,0.394,V. Pasquantino1B,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.184,0.257,0.296
J. PenaSS,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.317,0.378,M. GarciaDH,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.284,0.354,0.42
C. Walker1B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.195,0.286,0.333,M. Massey2B,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.211,0.225
Z. DezenzoLF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.28,0.333,0.36,H. RenfroeRF,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.175,0.262,0.211
V. CaratiniC,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.333,0.313,D. WatersLF,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.302,0.348,0.488
C. SmithRF,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.219,0.306,0.391,F. FerminC,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.211,0.268,0.289
J. MeyersCF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.257,0.303,0.314,K. IsbelCF,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.227,0.235,0.333
team,28.0,0.0,3.0,0.0,0.0,1.0,9.0,,,,team,27.0,2.0,9.0,2.0,0.0,0.0,3.0,,,
B. Turang2B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.373,0.435,L. NootbaarLF,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.253,0.393,0.411
J. ChourioLF-RF,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.257,0.274,0.487,W. Contreras1B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.202,0.269,0.313
C. YelichDH,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.228,0.339,0.424,B. Donovan2B,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.366,0.406,0.538
W. ContrerasC,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.244,0.343,0.367,N. Arenado3B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.267,0.365,0.422
S. FrelickRF-CF,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.309,0.391,0.423,N. GormanDH,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.214,0.286,0.381
R. Hoskins1B,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.297,0.398,0.446,J. WalkerRF,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.202,0.268,0.281
G. MitchellCF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.286,0.294,P. PagesC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.262,0.365
I. CollinsLF,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.214,0.267,0.321,V. Scott IICF,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.277,0.337,0.398
J. OrtizSS,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.172,0.258,0.184,M. WinnSS,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.236,0.317,0.291
aJ. BauersPH,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.267,0.353,0.5,team,29.0,3.0,9.0,3.0,0.0,2.0,4.0,,,
V. CapraSS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.14,0.15,,,,,,,,,,,
C. Durbin3B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.3,0.37,,,,,,,,,,,
team,35.0,2.0,9.0,2.0,0.0,1.0,5.0,,,,,,,,,,,,,,
T. FriedlCF,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.28,0.336,0.38,J. BeckLF,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.282,0.391,0.718
M. McLainDH,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.169,0.299,0.369,S. BouchardRF,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.214,0.313,0.333
E. De La CruzSS,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.252,0.325,0.427,O. Miller2B,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
A. HaysLF,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.375,0.432,0.65,R. McMahon3B,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.283,0.267
N. Marte3B,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.353,0.405,0.618,H. GoodmanDH,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.253,0.352,0.468
S. Steer1B,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.155,0.241,0.282,J. StallingsC,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.2,0.319,0.275
S. Espinal2B,5.0,1.0,3.0,1.0,0.0,0.0,1.0,0.293,0.359,0.345,M. MoniakCF-RF,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.203,0.282,0.469
A. WynnsC,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.433,0.485,0.767,M. Toglia1B,5.0,0.0,3.0,3.0,0.0,0.0,1.0,0.207,0.247,0.287
B. DunnRF,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.211,0.412,0.342,A. Amador2B,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.222,0.167
team,40.0,8.0,13.0,8.0,1.0,4.0,8.0,,,,aB. DoylePH-CF,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.295,0.353,0.492
,,,,,,,,,,,A. SchunkSS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.3
,,,,,,,,,,,K. FarmerSS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.299,0.389
,,,,,,,,,,,team,35.0,7.0,10.0,7.0,2.0,7.0,7.0,,,
A. VerdugoLF,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.259,0.286,0.407,G. PerdomoSS,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.258,0.371,0.398
A. Riley3B,4.0,0.0,2.0,2.0,0.0,1.0,1.0,0.304,0.349,0.52,G. HampsonSS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.323,0.125
M. OzunaDH,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,0.484,0.5,C. CarrollRF,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.315,0.387,0.667
M. Olson1B,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.239,0.374,0.42,R. GrichukDH,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.242,0.324,0.424
S. MurphyC,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.208,0.321,0.604,L. Gurriel Jr.LF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.168,0.188,0.326
O. Albies2B,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.232,0.296,0.394,J. Naylor1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.381,0.49
M. Harris IICF,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.242,0.257,0.368,E. Suarez3B,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.167,0.279,0.411
E. WhiteRF,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.28,0.357,0.48,G. MorenoC,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.222,0.319,0.254
N. AllenSS,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.273,0.322,0.327,T. Tawa2B,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.256,0.388,0.615
team,38.0,8.0,11.0,7.0,0.0,5.0,8.0,,,,J. BarrosaCF,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.25,0.25
,,,,,,,,,,,team,34.0,2.0,7.0,2.0,0.0,5.0,8.0,,,
X. EdwardsSS,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.288,0.364,0.317,J. RodriguezCF,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.196,0.311,0.353
J. SánchezCF-RF,4.0,1.0,1.0,2.0,1.0,0.0,2.0,0.226,0.333,0.355,J. PolancoDH,4.0,1.0,1.0,3.0,1.0,0.0,1.0,0.344,0.359,0.623
E. WagamanLF,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.273,0.325,0.468,C. RaleighC,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.223,0.322,0.534
D. MyersPR-CF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.286,0.3,0.388,L. RaleyRF,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.177,0.32,0.306
A. RamirezDH,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.7,0.75,1.4,R. Tellez1B,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.173,0.228,0.442
K. StowersRF-LF,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.289,0.371,0.422,D. Moore2B,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.286,0.346,0.557
C. Norby3B,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.269,0.321,0.346,M. MastrobuoniLF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.341,0.229
M. Mervis1B,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.219,0.301,0.578,B. Williamson3B,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.297,0.35,0.405
L. HicksC,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.245,0.317,0.34,J.P. CrawfordSS,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.263,0.398,0.329
J. Sanoja2B,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.34,0.36,0.426,team,33.0,4.0,7.0,4.0,2.0,2.0,6.0,,,
O. Lopez2B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.293,0.344,,,,,,,,,,,
team,37.0,8.0,10.0,8.0,2.0,0.0,8.0,,,,,,,,,,,,,,
C. SimpsonCF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.304,0.333,0.348,F. Tatis Jr.RF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.34,0.409,0.629
B. Lowe2B,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.209,0.24,0.308,X. BogaertsSS,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.343,0.341
Y. DiazDH,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.284,0.398,M. Machado3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.281,0.349,0.438
J. Aranda1B,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.311,0.409,0.581,G. Sheets1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.292,0.333,0.472
J. Caminero3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.291,0.448,M. McCoyPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. CaballeroPR-3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.357,0.449,O. GonzalezDH,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.256,0.275,0.282
K. MisnerRF,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.328,0.373,0.597,J. Iglesias2B,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.354,0.356
C. MorelLF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.257,0.329,0.446,T. OrnelasLF,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.111,0.2,0.111
B. RortvedtC,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.103,0.235,0.138,E. DiazC,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.174,0.283,0.261
T. WallsSS,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.161,0.254,0.161,T. WadeCF,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.269,0.406,0.269
team,33.0,1.0,6.0,1.0,0.0,1.0,17.0,,,,team,30.0,0.0,5.0,0.0,0.0,1.0,9.0,,,
J. PalaciosRF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.188,0.297,0.188,L. ButlerRF,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.257,0.342,0.436
J. AmayaSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.12,0.109,B. RookerDH,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.234,0.287,0.477
